term,usCite,caseTitle,audioTitle,docket,dateArgument,dateDecision,url,file,urlOyez,notes
"2009","559 U.S. 50","Florida v. Powell","Oral Argument - December 07, 2009","08-1175","2009-12-07","2010-02-23","https://api.oyez.org/case_media/oral_argument_audio/22447","/sources/oyez/transcripts/_files/2009/08-1175_22447_argument.json","https://api.oyez.org/cases/2009/08-1175",""
"2009","561 U.S. 477","Free Enterprise Fund v. Public Company Oversight Board","Oral Argument - December 07, 2009","08-861","2009-12-07","2010-06-28","https://api.oyez.org/case_media/oral_argument_audio/22421","/sources/oyez/transcripts/_files/2009/08-861_22421_argument.json","https://api.oyez.org/cases/2009/08-861",""
"2009","561 U.S. 476","Weyhrauch v. United States","Oral Argument - December 08, 2009","08-1196","2009-12-08","2010-06-24","https://api.oyez.org/case_media/oral_argument_audio/23061","/sources/oyez/transcripts/_files/2009/08-1196_23061_argument.json","https://api.oyez.org/cases/2009/08-1196",""
"2009","558 U.S. 87","Alvarez v. Smith","Opinion Announcement - December 08, 2009","08-351","2009-12-08","2009-12-08","https://api.oyez.org/case_media/opinion_announcement_audio/23055","/sources/oyez/transcripts/_files/2009/08-351_23055_decision.json","https://api.oyez.org/cases/2009/08-351",""
"2009","558 U.S. 67","Union Pacific R. Co. v. Locomotive Engineers","Opinion Announcement - December 08, 2009","08-604","2009-12-08","2009-12-08","https://api.oyez.org/case_media/opinion_announcement_audio/21892","/sources/oyez/transcripts/_files/2009/08-604_21892_decision.json","https://api.oyez.org/cases/2009/08-604",""
"2009","558 U.S. 100","Mohawk Industries, Inc. v. Carpenter","Opinion Announcement - December 08, 2009","08-678","2009-12-08","2009-12-08","https://api.oyez.org/case_media/opinion_announcement_audio/22418","/sources/oyez/transcripts/_files/2009/08-678_22418_decision.json","https://api.oyez.org/cases/2009/08-678",""
"2009","561 U.S. 465","Black v. United States","Oral Argument - December 08, 2009","08-876","2009-12-08","2010-06-24","https://api.oyez.org/case_media/oral_argument_audio/21645","/sources/oyez/transcripts/_files/2009/08-876_21645_argument.json","https://api.oyez.org/cases/2009/08-876",""
"2009","558 U.S. 53","Beard v. Kindler","Opinion Announcement - December 08, 2009","08-992","2009-12-08","2009-12-08","https://api.oyez.org/case_media/opinion_announcement_audio/22603","/sources/oyez/transcripts/_files/2009/08-992_22603_decision.json","https://api.oyez.org/cases/2009/08-992",""
"2009","559 U.S. 662","Stolt-Nielsen v. Animalfeeds International Corp.","Oral Argument - December 09, 2009","08-1198","2009-12-09","2010-04-27","https://api.oyez.org/case_media/oral_argument_audio/22974","/sources/oyez/transcripts/_files/2009/08-1198_22974_argument.json","https://api.oyez.org/cases/2009/08-1198",""
"2009","558 U.S. 1316","Briscoe v. Virginia","Oral Argument - January 11, 2010","07-11191","2010-01-11","2010-01-25","https://api.oyez.org/case_media/oral_argument_audio/22191","/sources/oyez/transcripts/_files/2009/07-11191_22191_argument.json","https://api.oyez.org/cases/2009/07-11191",""
"2009","560 U.S. 330","Alabama v. North Carolina","Oral Argument - January 11, 2010","132 Orig.","2010-01-11","2010-06-01","https://api.oyez.org/case_media/oral_argument_audio/21669","/sources/oyez/transcripts/_files/2009/132-orig_21669_argument.json","https://api.oyez.org/cases/2009/132-orig",""
"2009","560 U.S. 126","United States v. Comstock","Oral Argument - January 12, 2010","08-1224","2010-01-12","2010-05-17","https://api.oyez.org/case_media/oral_argument_audio/22660","/sources/oyez/transcripts/_files/2009/08-1224_22660_argument.json","https://api.oyez.org/cases/2009/08-1224",""
"2009","560 U.S. 1","Abbott v. Abbott","Oral Argument - January 12, 2010","08-645","2010-01-12","2010-05-17","https://api.oyez.org/case_media/oral_argument_audio/22654","/sources/oyez/transcripts/_files/2009/08-645_22654_argument.json","https://api.oyez.org/cases/2009/08-645",""
"2009","558 U.S. 139","Smith v. Spisak","Opinion Announcement - January 12, 2010","08-724","2010-01-12","2010-01-12","https://api.oyez.org/case_media/opinion_announcement_audio/21641","/sources/oyez/transcripts/_files/2009/08-724_21641_decision.json","https://api.oyez.org/cases/2009/08-724",""
"2009","559 U.S. 573","Jerman v. Carlisle, McNellie, Rini, Kramer, & Ulrich LPA","Oral Argument - January 13, 2010","08-1200","2010-01-13","2010-04-21","https://api.oyez.org/case_media/oral_argument_audio/22540","/sources/oyez/transcripts/_files/2009/08-1200_22540_argument.json","https://api.oyez.org/cases/2009/08-1200",""
"2009","560 U.S. 183","American Needle Inc. v. National Football League","Oral Argument - January 13, 2010","08-661","2010-01-13","2010-05-24","https://api.oyez.org/case_media/oral_argument_audio/23031","/sources/oyez/transcripts/_files/2009/08-661_23031_argument.json","https://api.oyez.org/cases/2009/08-661",""
"2009","558 U.S. 165","NRG Power Marketing, LLC v. Maine Pub. Util. Comm'n","Opinion Announcement - January 13, 2010","08-674","2010-01-13","2010-01-13","https://api.oyez.org/case_media/opinion_announcement_audio/22025","/sources/oyez/transcripts/_files/2009/08-674_22025_decision.json","https://api.oyez.org/cases/2009/08-674",""
"2009","561 U.S. 287","Granite Rock Co. v. International Brotherhood of Teamsters","Oral Argument - January 19, 2010","08-1214","2010-01-19","2010-06-24","https://api.oyez.org/case_media/oral_argument_audio/22695","/sources/oyez/transcripts/_files/2009/08-1214_22695_argument.json","https://api.oyez.org/cases/2009/08-1214",""
"2009","559 U.S. 175","Mac's Shell Service v. Shell Oil Products Co.","Oral Argument - January 19, 2010","08-240","2010-01-19","2010-03-02","https://api.oyez.org/case_media/oral_argument_audio/22594","/sources/oyez/transcripts/_files/2009/08-240_22594_argument.json","https://api.oyez.org/cases/2009/08-240",""
"2009","559 U.S. 314","Berghuis v. Smith","Oral Argument - January 20, 2010","08-1402","2010-01-20","2010-03-30","https://api.oyez.org/case_media/oral_argument_audio/22670","/sources/oyez/transcripts/_files/2009/08-1402_22670_argument.json","https://api.oyez.org/cases/2009/08-1402",""
"2009","559 U.S. 506","Conkright v. Frommert","Oral Argument - January 20, 2010","08-810","2010-01-20","2010-04-21","https://api.oyez.org/case_media/oral_argument_audio/23092","/sources/oyez/transcripts/_files/2009/08-810_23092_argument.json","https://api.oyez.org/cases/2009/08-810",""
"2009","558 U.S. 233","Kucana v. Holder","Opinion Announcement - January 20, 2010","08-911","2010-01-20","2010-01-20","https://api.oyez.org/case_media/opinion_announcement_audio/21707","/sources/oyez/transcripts/_files/2009/08-911_21707_decision.json","https://api.oyez.org/cases/2009/08-911",""
"2009","558 U.S. ___","Wood v. Allen","Opinion Announcement - January 20, 2010","08-9156","2010-01-20","2010-01-20","https://api.oyez.org/case_media/opinion_announcement_audio/22241","/sources/oyez/transcripts/_files/2009/08-9156_22241_decision.json","https://api.oyez.org/cases/2009/08-9156",""
"2009","558 U.S. 256","South Carolina v. North Carolina","Opinion Announcement - January 20, 2010","138 Orig.","2010-01-20","2010-01-20","https://api.oyez.org/case_media/opinion_announcement_audio/21706","/sources/oyez/transcripts/_files/2009/138-orig_21706_decision.json","https://api.oyez.org/cases/2009/138-orig",""
"2008","558 U.S. ___","Citizens United v. Federal Election Commission","Opinion Announcement - January 21, 2010","08-205","2010-01-21","2010-01-21","https://api.oyez.org/case_media/opinion_announcement_audio/23476","/sources/oyez/transcripts/_files/2008/08-205_23476_decision.json","https://api.oyez.org/cases/2008/08-205",""
"2009","558 U.S. 1","Hemi Group LLC v. City of New York","Opinion Announcement - January 25, 2010","08-969","2010-01-25","2010-01-25","https://api.oyez.org/case_media/opinion_announcement_audio/21611","/sources/oyez/transcripts/_files/2009/08-969_21611_decision.json","https://api.oyez.org/cases/2009/08-969",""
"2009","560 U.S. 586","Astrue v. Ratliff","Oral Argument - February 22, 2010","08-1322","2010-02-22","2010-06-14","https://api.oyez.org/case_media/oral_argument_audio/22847","/sources/oyez/transcripts/_files/2009/08-1322_22847_argument.json","https://api.oyez.org/cases/2009/08-1322",""
"2009","560 U.S. 205","Lewis v. Chicago","Oral Argument - February 22, 2010","08-974","2010-02-22","2010-05-24","https://api.oyez.org/case_media/oral_argument_audio/22747","/sources/oyez/transcripts/_files/2009/08-974_22747_argument.json","https://api.oyez.org/cases/2009/08-974",""
"2009","559 U.S. 77","Hertz Corp. v. Friend","Opinion Announcement - February 23, 2010","08-1107","2010-02-23","2010-02-23","https://api.oyez.org/case_media/opinion_announcement_audio/22922","/sources/oyez/transcripts/_files/2009/08-1107_22922_decision.json","https://api.oyez.org/cases/2009/08-1107",""
"2009","559 U.S. 50","Florida v. Powell","Opinion Announcement - February 23, 2010","08-1175","2010-02-23","2010-02-23","https://api.oyez.org/case_media/opinion_announcement_audio/22926","/sources/oyez/transcripts/_files/2009/08-1175_22926_decision.json","https://api.oyez.org/cases/2009/08-1175",""
"2009","561 U.S. 1","Holder v. Humanitarian Law Project","Oral Argument - February 23, 2010","08-1498","2010-02-23","2010-06-21","https://api.oyez.org/case_media/oral_argument_audio/22256","/sources/oyez/transcripts/_files/2009/08-1498_22256_argument.json","https://api.oyez.org/cases/2009/08-1498",""
"2009","560 U.S. 218","United States v. O'Brien","Oral Argument - February 23, 2010","08-1569","2010-02-23","2010-05-24","https://api.oyez.org/case_media/oral_argument_audio/21989","/sources/oyez/transcripts/_files/2009/08-1569_21989_argument.json","https://api.oyez.org/cases/2009/08-1569",""
"2009","560 U.S. 438","Carr v. United States","Oral Argument - February 24, 2010","08-1301","2010-02-24","2010-06-01","https://api.oyez.org/case_media/oral_argument_audio/22809","/sources/oyez/transcripts/_files/2009/08-1301_22809_argument.json","https://api.oyez.org/cases/2009/08-1301",""
"2009","560 U.S. 258","United States v. Marcus","Oral Argument - February 24, 2010","08-1341","2010-02-24","2010-05-24","https://api.oyez.org/case_media/oral_argument_audio/21299","/sources/oyez/transcripts/_files/2009/08-1341_21299_argument.json","https://api.oyez.org/cases/2009/08-1341",""
"2009","559 U.S. 98","Maryland v. Shatzer","Opinion Announcement - February 24, 2010","08-680","2010-02-24","2010-02-24","https://api.oyez.org/case_media/opinion_announcement_audio/21980","/sources/oyez/transcripts/_files/2009/08-680_21980_decision.json","https://api.oyez.org/cases/2009/08-680",""
"2009","561 U.S. 358","Skilling v. United States","Oral Argument - March 01, 2010","08-1394","2010-03-01","2010-06-24","https://api.oyez.org/case_media/oral_argument_audio/21549","/sources/oyez/transcripts/_files/2009/08-1394_21549_argument.json","https://api.oyez.org/cases/2009/08-1394",""
"2009","560 U.S. 370","Berghuis v. Thompkins","Oral Argument - March 01, 2010","08-1470","2010-03-01","2010-06-01","https://api.oyez.org/case_media/oral_argument_audio/22742","/sources/oyez/transcripts/_files/2009/08-1470_22742_argument.json","https://api.oyez.org/cases/2009/08-1470",""
"2009","560 U.S. 631","Holland v. Florida","Oral Argument - March 01, 2010","09-5327","2010-03-01","2010-06-14","https://api.oyez.org/case_media/oral_argument_audio/21952","/sources/oyez/transcripts/_files/2009/09-5327_21952_argument.json","https://api.oyez.org/cases/2009/09-5327",""
"2009","559 U.S. 154","Reed Elsevier v. Muchnick","Opinion Announcement - March 02, 2010","08-103","2010-03-02","2010-03-02","https://api.oyez.org/case_media/opinion_announcement_audio/21851","/sources/oyez/transcripts/_files/2009/08-103_21851_decision.json","https://api.oyez.org/cases/2009/08-103",""
"2009","561 U.S. 742","McDonald v. Chicago","Oral Argument - March 02, 2010","08-1521","2010-03-02","2010-06-28","https://api.oyez.org/case_media/oral_argument_audio/22885","/sources/oyez/transcripts/_files/2009/08-1521_22885_argument.json","https://api.oyez.org/cases/2009/08-1521",""
"2009","559 U.S. 799","Hui v. Castaneda","Oral Argument - March 02, 2010","08-1529","2010-03-02","2010-05-03","https://api.oyez.org/case_media/oral_argument_audio/21525","/sources/oyez/transcripts/_files/2009/08-1529_21525_argument.json","https://api.oyez.org/cases/2009/08-1529",""
"2009","559 U.S. 175","Mac's Shell Service v. Shell Oil Products Co.","Opinion Announcement - March 02, 2010","08-240","2010-03-02","2010-03-02","https://api.oyez.org/case_media/opinion_announcement_audio/21566","/sources/oyez/transcripts/_files/2009/08-240_21566_decision.json","https://api.oyez.org/cases/2009/08-240",""
"2009","559 U.S. 133","Johnson v. United States","Opinion Announcement - March 02, 2010","08-6925","2010-03-02","2010-03-02","https://api.oyez.org/case_media/opinion_announcement_audio/22986","/sources/oyez/transcripts/_files/2009/08-6925_22986_decision.json","https://api.oyez.org/cases/2009/08-6925",""
"2009","560 U.S. 305","Samantar v. Yousuf","Oral Argument - March 03, 2010","08-1555","2010-03-03","2010-06-01","https://api.oyez.org/case_media/oral_argument_audio/22111","/sources/oyez/transcripts/_files/2009/08-1555_22111_argument.json","https://api.oyez.org/cases/2009/08-1555",""
"2009","559 U.S. 229","Milavetz, Gallop & Milavetz, P.A. v. United States","Opinion Announcement - March 08, 2010","08-1119","2010-03-08","2010-03-08","https://api.oyez.org/case_media/opinion_announcement_audio/22450","/sources/oyez/transcripts/_files/2009/08-1119_22450_decision.json","https://api.oyez.org/cases/2009/08-1119",""
"2009","559 U.S. 196","Bloate v. United States","Opinion Announcement - March 08, 2010","08-728","2010-03-08","2010-03-08","https://api.oyez.org/case_media/opinion_announcement_audio/21754","/sources/oyez/transcripts/_files/2009/08-728_21754_decision.json","https://api.oyez.org/cases/2009/08-728",""
"2009","560 U.S. 505","Hamilton v. Lanning","Oral Argument - March 22, 2010","08-998","2010-03-22","2010-06-07","https://api.oyez.org/case_media/oral_argument_audio/21844","/sources/oyez/transcripts/_files/2009/08-998_21844_argument.json","https://api.oyez.org/cases/2009/08-998",""
"2009","560 U.S. 413","Levin v. Commerce Energy, Inc.","Oral Argument - March 22, 2010","09-223","2010-03-22","2010-06-01","https://api.oyez.org/case_media/oral_argument_audio/22468","/sources/oyez/transcripts/_files/2009/09-223_22468_argument.json","https://api.oyez.org/cases/2009/09-223",""
"2009","559 U.S. 260","United Student Aid Funds Inc. v. Espinosa","Opinion Announcement - March 23, 2010","08-1134","2010-03-23","2010-03-23","https://api.oyez.org/case_media/opinion_announcement_audio/21693","/sources/oyez/transcripts/_files/2009/08-1134_21693_decision.json","https://api.oyez.org/cases/2009/08-1134",""
"2009","560 U.S. 674","New Process Steel v. NLRB","Oral Argument - March 23, 2010","08-1457","2010-03-23","2010-06-17","https://api.oyez.org/case_media/oral_argument_audio/22946","/sources/oyez/transcripts/_files/2009/08-1457_22946_argument.json","https://api.oyez.org/cases/2009/08-1457",""
"2009","561 U.S. 89","Kawasaki Kisen Kaisha Ltd. v. Regal-Beloit Corp.","Oral Argument - March 24, 2010","08-1553","2010-03-24","2010-06-21","https://api.oyez.org/case_media/oral_argument_audio/22221","/sources/oyez/transcripts/_files/2009/08-1553_22221_argument.json","https://api.oyez.org/cases/2009/08-1553",""
"2009","561 U.S. 320","Magwood v. Patterson","Oral Argument - March 24, 2010","09-158","2010-03-24","2010-06-24","https://api.oyez.org/case_media/oral_argument_audio/21605","/sources/oyez/transcripts/_files/2009/09-158_21605_argument.json","https://api.oyez.org/cases/2009/09-158",""
"2009","561 U.S. 247","Morrison v. National Australia Bank","Oral Argument - March 29, 2010","08-1191","2010-03-29","2010-06-24","https://api.oyez.org/case_media/oral_argument_audio/22624","/sources/oyez/transcripts/_files/2009/08-1191_22624_argument.json","https://api.oyez.org/cases/2009/08-1191",""
"2009","559 U.S. 766","Renico v. Lett","Oral Argument - March 29, 2010","09-338","2010-03-29","2010-05-03","https://api.oyez.org/case_media/oral_argument_audio/22431","/sources/oyez/transcripts/_files/2009/09-338_22431_argument.json","https://api.oyez.org/cases/2009/09-338",""
"2009","559 U.S. 314","Berghuis v. Smith","Opinion Announcement - March 30, 2010","08-1402","2010-03-30","2010-03-30","https://api.oyez.org/case_media/opinion_announcement_audio/21563","/sources/oyez/transcripts/_files/2009/08-1402_21563_decision.json","https://api.oyez.org/cases/2009/08-1402",""
"2009","559 U.S. 280","Graham County Soil and Water Conservation District v. United States","Opinion Announcement - March 30, 2010","08-304","2010-03-30","2010-03-30","https://api.oyez.org/case_media/opinion_announcement_audio/22739","/sources/oyez/transcripts/_files/2009/08-304_22739_decision.json","https://api.oyez.org/cases/2009/08-304",""
"2009","559 U.S. 335","Jones v. Harris Associates L.P.","Opinion Announcement - March 30, 2010","08-586","2010-03-30","2010-03-30","https://api.oyez.org/case_media/opinion_announcement_audio/21462","/sources/oyez/transcripts/_files/2009/08-586_21462_decision.json","https://api.oyez.org/cases/2009/08-586",""
"2009","560 U.S. 474","Barber v. Thomas","Oral Argument - March 30, 2010","09-5201","2010-03-30","2010-06-07","https://api.oyez.org/case_media/oral_argument_audio/23045","/sources/oyez/transcripts/_files/2009/09-5201_23045_argument.json","https://api.oyez.org/cases/2009/09-5201",""
"2009","560 U.S. 817","Dillon v. United States","Oral Argument - March 30, 2010","09-6338","2010-03-30","2010-06-17","https://api.oyez.org/case_media/oral_argument_audio/23075","/sources/oyez/transcripts/_files/2009/09-6338_23075_argument.json","https://api.oyez.org/cases/2009/09-6338",""
"2009","559 U.S. 393","Shady Grove Orthopedic Associates, P.A. v. Allstate Insurance Co.","Opinion Announcement - March 31, 2010","08-1008","2010-03-31","2010-03-31","https://api.oyez.org/case_media/opinion_announcement_audio/21649","/sources/oyez/transcripts/_files/2009/08-1008_21649_decision.json","https://api.oyez.org/cases/2009/08-1008",""
"2009","560 U.S. 272","Robertson v. United States ex rel. Watson","Oral Argument - March 31, 2010","08-6261","2010-03-31","2010-05-24","https://api.oyez.org/case_media/oral_argument_audio/22754","/sources/oyez/transcripts/_files/2009/08-6261_22754_argument.json","https://api.oyez.org/cases/2009/08-6261",""
"2009","559 U.S. 356","Padilla v. Kentucky","Opinion Announcement - March 31, 2010","08-651","2010-03-31","2010-03-31","https://api.oyez.org/case_media/opinion_announcement_audio/21367","/sources/oyez/transcripts/_files/2009/08-651_21367_decision.json","https://api.oyez.org/cases/2009/08-651",""
"2009","560 U.S. 563","Carachuri-Rosendo v. Holder","Oral Argument - March 31, 2010","09-60","2010-03-31","2010-06-14","https://api.oyez.org/case_media/oral_argument_audio/21816","/sources/oyez/transcripts/_files/2009/09-60_21816_argument.json","https://api.oyez.org/cases/2009/09-60",""
"2009","560 U.S. 746","City of Ontario v. Quon","Oral Argument - April 19, 2010","08-1332","2010-04-19","2010-06-17","https://api.oyez.org/case_media/oral_argument_audio/23093","/sources/oyez/transcripts/_files/2009/08-1332_23093_argument.json","https://api.oyez.org/cases/2009/08-1332",""
"2009","561 U.S. 661","Christian Legal Society Chapter v. Martinez","Oral Argument - April 19, 2010","08-1371","2010-04-19","2010-06-28","https://api.oyez.org/case_media/oral_argument_audio/21726","/sources/oyez/transcripts/_files/2009/08-1371_21726_argument.json","https://api.oyez.org/cases/2009/08-1371",""
"2009","559 U.S. 460","United States v. Stevens","Opinion Announcement - April 20, 2010","08-769","2010-04-20","2010-04-20","https://api.oyez.org/case_media/opinion_announcement_audio/24141","/sources/oyez/transcripts/_files/2009/08-769_24141_decision.json","https://api.oyez.org/cases/2009/08-769",""
"2009","560 U.S. 605","Dolan v. United States","Oral Argument - April 20, 2010","09-367","2010-04-20","2010-06-14","https://api.oyez.org/case_media/oral_argument_audio/22555","/sources/oyez/transcripts/_files/2009/09-367_22555_argument.json","https://api.oyez.org/cases/2009/09-367",""
"2009","559 U.S. 573","Jerman v. Carlisle, McNellie, Rini, Kramer, & Ulrich LPA","Opinion Announcement - April 21, 2010","08-1200","2010-04-21","2010-04-21","https://api.oyez.org/case_media/opinion_announcement_audio/23089","/sources/oyez/transcripts/_files/2009/08-1200_23089_decision.json","https://api.oyez.org/cases/2009/08-1200",""
"2009","559 U.S. 506","Conkright v. Frommert","Opinion Announcement - April 21, 2010","08-810","2010-04-21","2010-04-21","https://api.oyez.org/case_media/opinion_announcement_audio/22359","/sources/oyez/transcripts/_files/2009/08-810_22359_decision.json","https://api.oyez.org/cases/2009/08-810",""
"2009","559 U.S. 542","Perdue v. Kenny A.","Opinion Announcement - April 21, 2010","08-970","2010-04-21","2010-04-21","https://api.oyez.org/case_media/opinion_announcement_audio/21971","/sources/oyez/transcripts/_files/2009/08-970_21971_decision.json","https://api.oyez.org/cases/2009/08-970",""
"2009","560 U.S. 538","Krupski v. Costa Crociere, S.p.A.","Oral Argument - April 21, 2010","09-337","2010-04-21","2010-06-07","https://api.oyez.org/case_media/oral_argument_audio/21449","/sources/oyez/transcripts/_files/2009/09-337_21449_argument.json","https://api.oyez.org/cases/2009/09-337",""
"2009","560 U.S. 242","Hardt v. Reliance Standard Life Ins. Co.","Oral Argument - April 26, 2010","09-448","2010-04-26","2010-05-24","https://api.oyez.org/case_media/oral_argument_audio/21898","/sources/oyez/transcripts/_files/2009/09-448_21898_argument.json","https://api.oyez.org/cases/2009/09-448",""
"2009","561 U.S. 63","Rent-A-Center West, Inc. v. Jackson","Oral Argument - April 26, 2010","09-497","2010-04-26","2010-06-21","https://api.oyez.org/case_media/oral_argument_audio/22995","/sources/oyez/transcripts/_files/2009/09-497_22995_argument.json","https://api.oyez.org/cases/2009/09-497",""
"2009","559 U.S. 662","Stolt-Nielsen v. Animalfeeds International Corp.","Opinion Announcement - April 27, 2010","08-1198","2010-04-27","2010-04-27","https://api.oyez.org/case_media/opinion_announcement_audio/21368","/sources/oyez/transcripts/_files/2009/08-1198_21368_decision.json","https://api.oyez.org/cases/2009/08-1198",""
"2009","559 U.S. 633","Merck & Co. v. Reynolds","Opinion Announcement - April 27, 2010","08-905","2010-04-27","2010-04-27","https://api.oyez.org/case_media/opinion_announcement_audio/21514","/sources/oyez/transcripts/_files/2009/08-905_21514_decision.json","https://api.oyez.org/cases/2009/08-905",""
"2009","561 U.S. 139","Monsanto Co. v. Geertson Seed Farms","Oral Argument - April 27, 2010","09-475","2010-04-27","2010-06-21","https://api.oyez.org/case_media/oral_argument_audio/21790","/sources/oyez/transcripts/_files/2009/09-475_21790_argument.json","https://api.oyez.org/cases/2009/09-475",""
"2009","559 U.S. 700","Salazar v. Buono","Opinion Announcement - April 28, 2010","08-472","2010-04-28","2010-04-28","https://api.oyez.org/case_media/opinion_announcement_audio/21773","/sources/oyez/transcripts/_files/2009/08-472_21773_decision.json","https://api.oyez.org/cases/2009/08-472",""
"2009","561 U.S. 186","Doe #1 v. Reed","Oral Argument - April 28, 2010","09-559","2010-04-28","2010-06-24","https://api.oyez.org/case_media/oral_argument_audio/22674","/sources/oyez/transcripts/_files/2009/09-559_22674_argument.json","https://api.oyez.org/cases/2009/09-559",""
"2009","559 U.S. 799","Hui v. Castaneda","Opinion Announcement - May 03, 2010","08-1529","2010-05-03","2010-05-03","https://api.oyez.org/case_media/opinion_announcement_audio/22746","/sources/oyez/transcripts/_files/2009/08-1529_22746_decision.json","https://api.oyez.org/cases/2009/08-1529",""
"2009","559 U.S. 766","Renico v. Lett","Opinion Announcement - May 03, 2010","09-338","2010-05-03","2010-05-03","https://api.oyez.org/case_media/opinion_announcement_audio/21438","/sources/oyez/transcripts/_files/2009/09-338_21438_decision.json","https://api.oyez.org/cases/2009/09-338",""
"2009","560 U.S. 126","United States v. Comstock","Opinion Announcement - May 17, 2010","08-1224","2010-05-17","2010-05-17","https://api.oyez.org/case_media/opinion_announcement_audio/22115","/sources/oyez/transcripts/_files/2009/08-1224_22115_decision.json","https://api.oyez.org/cases/2009/08-1224",""
"2009","560 U.S. 1","Abbott v. Abbott","Opinion Announcement - May 17, 2010","08-645","2010-05-17","2010-05-17","https://api.oyez.org/case_media/opinion_announcement_audio/22593","/sources/oyez/transcripts/_files/2009/08-645_22593_decision.json","https://api.oyez.org/cases/2009/08-645",""
"2009","560 U.S. 48","Graham v. Florida","Opinion Announcement - May 17, 2010","08-7412","2010-05-17","2010-05-17","https://api.oyez.org/case_media/opinion_announcement_audio/21734","/sources/oyez/transcripts/_files/2009/08-7412_21734_decision.json","https://api.oyez.org/cases/2009/08-7412",""
"2009","560 U.S. 181","Sullivan v. Florida","Opinion Announcement - May 17, 2010","08-7621","2010-05-17","2010-05-17","https://api.oyez.org/case_media/opinion_announcement_audio/21819","/sources/oyez/transcripts/_files/2009/08-7621_21819_decision.json","https://api.oyez.org/cases/2009/08-7621",""
"2009","560 U.S. 258","United States v. Marcus","Opinion Announcement - May 24, 2010","08-1341","2010-05-24","2010-05-24","https://api.oyez.org/case_media/opinion_announcement_audio/22740","/sources/oyez/transcripts/_files/2009/08-1341_22740_decision.json","https://api.oyez.org/cases/2009/08-1341",""
"2009","560 U.S. 218","United States v. O'Brien","Opinion Announcement - May 24, 2010","08-1569","2010-05-24","2010-05-24","https://api.oyez.org/case_media/opinion_announcement_audio/22734","/sources/oyez/transcripts/_files/2009/08-1569_22734_decision.json","https://api.oyez.org/cases/2009/08-1569",""
"2009","560 U.S. 183","American Needle Inc. v. National Football League","Opinion Announcement - May 24, 2010","08-661","2010-05-24","2010-05-24","https://api.oyez.org/case_media/opinion_announcement_audio/22420","/sources/oyez/transcripts/_files/2009/08-661_22420_decision.json","https://api.oyez.org/cases/2009/08-661",""
"2009","560 U.S. 205","Lewis v. Chicago","Opinion Announcement - May 24, 2010","08-974","2010-05-24","2010-05-24","https://api.oyez.org/case_media/opinion_announcement_audio/23192","/sources/oyez/transcripts/_files/2009/08-974_23192_decision.json","https://api.oyez.org/cases/2009/08-974",""
"2009","560 U.S. 242","Hardt v. Reliance Standard Life Ins. Co.","Opinion Announcement - May 24, 2010","09-448","2010-05-24","2010-05-24","https://api.oyez.org/case_media/opinion_announcement_audio/21616","/sources/oyez/transcripts/_files/2009/09-448_21616_decision.json","https://api.oyez.org/cases/2009/09-448",""
"2009","560 U.S. 438","Carr v. United States","Opinion Announcement - June 01, 2010","08-1301","2010-06-01","2010-06-01","https://api.oyez.org/case_media/opinion_announcement_audio/22085","/sources/oyez/transcripts/_files/2009/08-1301_22085_decision.json","https://api.oyez.org/cases/2009/08-1301",""
"2009","560 U.S. 370","Berghuis v. Thompkins","Opinion Announcement - June 01, 2010","08-1470","2010-06-01","2010-06-01","https://api.oyez.org/case_media/opinion_announcement_audio/22808","/sources/oyez/transcripts/_files/2009/08-1470_22808_decision.json","https://api.oyez.org/cases/2009/08-1470",""
"2009","560 U.S. 305","Samantar v. Yousuf","Opinion Announcement - June 01, 2010","08-1555","2010-06-01","2010-06-01","https://api.oyez.org/case_media/opinion_announcement_audio/21603","/sources/oyez/transcripts/_files/2009/08-1555_21603_decision.json","https://api.oyez.org/cases/2009/08-1555",""
"2009","560 U.S. 413","Levin v. Commerce Energy, Inc.","Opinion Announcement - June 01, 2010","09-223","2010-06-01","2010-06-01","https://api.oyez.org/case_media/opinion_announcement_audio/21841","/sources/oyez/transcripts/_files/2009/09-223_21841_decision.json","https://api.oyez.org/cases/2009/09-223",""
"2009","560 U.S. 330","Alabama v. North Carolina","Opinion Announcement - June 01, 2010","132 Orig.","2010-06-01","2010-06-01","https://api.oyez.org/case_media/opinion_announcement_audio/22110","/sources/oyez/transcripts/_files/2009/132-orig_22110_decision.json","https://api.oyez.org/cases/2009/132-orig",""
"2009","560 U.S. 505","Hamilton v. Lanning","Opinion Announcement - June 07, 2010","08-998","2010-06-07","2010-06-07","https://api.oyez.org/case_media/opinion_announcement_audio/21494","/sources/oyez/transcripts/_files/2009/08-998_21494_decision.json","https://api.oyez.org/cases/2009/08-998",""
"2009","560 U.S. 538","Krupski v. Costa Crociere, S.p.A.","Opinion Announcement - June 07, 2010","09-337","2010-06-07","2010-06-07","https://api.oyez.org/case_media/opinion_announcement_audio/23151","/sources/oyez/transcripts/_files/2009/09-337_23151_decision.json","https://api.oyez.org/cases/2009/09-337",""
"2009","560 U.S. 474","Barber v. Thomas","Opinion Announcement - June 07, 2010","09-5201","2010-06-07","2010-06-07","https://api.oyez.org/case_media/opinion_announcement_audio/22046","/sources/oyez/transcripts/_files/2009/09-5201_22046_decision.json","https://api.oyez.org/cases/2009/09-5201",""
